Date,WarehouseID,WarehouseCity,ProductID,SalesVolume
2022-07-17,WH3,Chicago,P101,217
2022-07-17,WH3,Chicago,P102,238
2022-07-17,WH3,Chicago,P103,206
2022-07-17,WH3,Chicago,P104,188
2022-07-18,WH1,New York,P100,173
2022-07-18,WH1,New York,P101,165
2022-07-18,WH1,New York,P102,153
2022-07-18,WH1,New York,P103,186
2022-07-18,WH1,New York,P104,152
2022-07-18,WH2,Los Angeles,P100,208
2022-07-18,WH2,Los Angeles,P101,189
2022-07-18,WH2,Los Angeles,P102,150
2022-07-18,WH2,Los Angeles,P103,213
2022-07-18,WH2,Los Angeles,P104,219
2022-07-18,WH3,Chicago,P100,223
2022-07-18,WH3,Chicago,P101,155
2022-07-18,WH3,Chicago,P102,149
2022-07-18,WH3,Chicago,P103,230
2022-07-18,WH3,Chicago,P104,232
2022-07-19,WH1,New York,P100,209
2022-07-19,WH1,New York,P101,241
2022-07-19,WH1,New York,P102,185
2022-07-19,WH1,New York,P103,230
2022-07-19,WH1,New York,P104,192
2022-07-19,WH2,Los Angeles,P100,175
2022-07-19,WH2,Los Angeles,P101,173
2022-07-19,WH2,Los Angeles,P102,197
2022-07-19,WH2,Los Angeles,P103,213
2022-07-19,WH2,Los Angeles,P104,234
2022-07-19,WH3,Chicago,P100,150
2022-07-19,WH3,Chicago,P101,197
2022-07-19,WH3,Chicago,P102,240
2022-07-19,WH3,Chicago,P103,167
2022-07-19,WH3,Chicago,P104,259
2022-07-20,WH1,New York,P100,161
2022-07-20,WH1,New York,P101,170
2022-07-20,WH1,New York,P102,168
2022-07-20,WH1,New York,P103,174
2022-07-20,WH1,New York,P104,255
2022-07-20,WH2,Los Angeles,P100,148
2022-07-20,WH2,Los Angeles,P101,164
2022-07-20,WH2,Los Angeles,P102,196
2022-07-20,WH2,Los Angeles,P103,131
2022-07-20,WH2,Los Angeles,P104,188
2022-07-20,WH3,Chicago,P100,205
2022-07-20,WH3,Chicago,P101,226
2022-07-20,WH3,Chicago,P102,176
2022-07-20,WH3,Chicago,P103,211
2022-07-20,WH3,Chicago,P104,230
2022-07-21,WH1,New York,P100,185
2022-07-21,WH1,New York,P101,214
2022-07-21,WH1,New York,P102,174
2022-07-21,WH1,New York,P103,179
2022-07-21,WH1,New York,P104,206
2022-07-21,WH2,Los Angeles,P100,251
2022-07-21,WH2,Los Angeles,P101,153
2022-07-21,WH2,Los Angeles,P102,207
2022-07-21,WH2,Los Angeles,P103,180
2022-07-21,WH2,Los Angeles,P104,185
2022-07-21,WH3,Chicago,P100,212
2022-07-21,WH3,Chicago,P101,230
2022-07-21,WH3,Chicago,P102,196
2022-07-21,WH3,Chicago,P103,217
2022-07-21,WH3,Chicago,P104,169
2022-07-22,WH1,New York,P100,274
2022-07-22,WH1,New York,P101,174
2022-07-22,WH1,New York,P102,174
2022-07-22,WH1,New York,P103,258
2022-07-22,WH1,New York,P104,239
2022-07-22,WH2,Los Angeles,P100,187
2022-07-22,WH2,Los Angeles,P101,272
2022-07-22,WH2,Los Angeles,P102,282
2022-07-22,WH2,Los Angeles,P103,243
2022-07-22,WH2,Los Angeles,P104,216
2022-07-22,WH3,Chicago,P100,229
2022-07-22,WH3,Chicago,P101,247
2022-07-22,WH3,Chicago,P102,195
2022-07-22,WH3,Chicago,P103,223
2022-07-22,WH3,Chicago,P104,209
2022-07-23,WH1,New York,P100,173
2022-07-23,WH1,New York,P101,216
2022-07-23,WH1,New York,P102,255
2022-07-23,WH1,New York,P103,266
2022-07-23,WH1,New York,P104,237
2022-07-23,WH2,Los Angeles,P100,240
2022-07-23,WH2,Los Angeles,P101,286
2022-07-23,WH2,Los Angeles,P102,251
2022-07-23,WH2,Los Angeles,P103,180
2022-07-23,WH2,Los Angeles,P104,155
2022-07-23,WH3,Chicago,P100,235
2022-07-23,WH3,Chicago,P101,200
2022-07-23,WH3,Chicago,P102,229
2022-07-23,WH3,Chicago,P103,253
2022-07-23,WH3,Chicago,P104,260
2022-07-24,WH1,New York,P100,228
2022-07-24,WH1,New York,P101,258
2022-07-24,WH1,New York,P102,243
2022-07-24,WH1,New York,P103,197
2022-07-24,WH1,New York,P104,256
2022-07-24,WH2,Los Angeles,P100,214
2022-07-24,WH2,Los Angeles,P101,213
2022-07-24,WH2,Los Angeles,P102,184
2022-07-24,WH2,Los Angeles,P103,210
2022-07-24,WH2,Los Angeles,P104,199
2022-07-24,WH3,Chicago,P100,255
2022-07-24,WH3,Chicago,P101,262
2022-07-24,WH3,Chicago,P102,218
2022-07-24,WH3,Chicago,P103,242
2022-07-24,WH3,Chicago,P104,211
2022-07-25,WH1,New York,P100,243
2022-07-25,WH1,New York,P101,167
2022-07-25,WH1,New York,P102,195
2022-07-25,WH1,New York,P103,185
2022-07-25,WH1,New York,P104,203
2022-07-25,WH2,Los Angeles,P100,163
2022-07-25,WH2,Los Angeles,P101,223
2022-07-25,WH2,Los Angeles,P102,172
2022-07-25,WH2,Los Angeles,P103,222
2022-07-25,WH2,Los Angeles,P104,202
2022-07-25,WH3,Chicago,P100,168
2022-07-25,WH3,Chicago,P101,191
2022-07-25,WH3,Chicago,P102,226
2022-07-25,WH3,Chicago,P103,149
2022-07-25,WH3,Chicago,P104,140
2022-07-26,WH1,New York,P100,229
2022-07-26,WH1,New York,P101,150
2022-07-26,WH1,New York,P102,232
2022-07-26,WH1,New York,P103,211
2022-07-26,WH1,New York,P104,229
2022-07-26,WH2,Los Angeles,P100,223
2022-07-26,WH2,Los Angeles,P101,159
2022-07-26,WH2,Los Angeles,P102,161
2022-07-26,WH2,Los Angeles,P103,170
2022-07-26,WH2,Los Angeles,P104,229
2022-07-26,WH3,Chicago,P100,231
2022-07-26,WH3,Chicago,P101,242
2022-07-26,WH3,Chicago,P102,174
2022-07-26,WH3,Chicago,P103,196
2022-07-26,WH3,Chicago,P104,199
2022-07-27,WH1,New York,P100,211
2022-07-27,WH1,New York,P101,175
2022-07-27,WH1,New York,P102,184
2022-07-27,WH1,New York,P103,181
2022-07-27,WH1,New York,P104,137
2022-07-27,WH2,Los Angeles,P100,221
2022-07-27,WH2,Los Angeles,P101,249
2022-07-27,WH2,Los Angeles,P102,185
2022-07-27,WH2,Los Angeles,P103,207
2022-07-27,WH2,Los Angeles,P104,199
2022-07-27,WH3,Chicago,P100,163
2022-07-27,WH3,Chicago,P101,188
2022-07-27,WH3,Chicago,P102,133
2022-07-27,WH3,Chicago,P103,212
2022-07-27,WH3,Chicago,P104,242
2022-07-28,WH1,New York,P100,158
2022-07-28,WH1,New York,P101,189
2022-07-28,WH1,New York,P102,184
2022-07-28,WH1,New York,P103,223
2022-07-28,WH1,New York,P104,173
2022-07-28,WH2,Los Angeles,P100,182
2022-07-28,WH2,Los Angeles,P101,236
2022-07-28,WH2,Los Angeles,P102,188
2022-07-28,WH2,Los Angeles,P103,177
2022-07-28,WH2,Los Angeles,P104,179
2022-07-28,WH3,Chicago,P100,249
2022-07-28,WH3,Chicago,P101,135
2022-07-28,WH3,Chicago,P102,184
2022-07-28,WH3,Chicago,P103,157
2022-07-28,WH3,Chicago,P104,191
2022-07-29,WH1,New York,P100,163
2022-07-29,WH1,New York,P101,265
2022-07-29,WH1,New York,P102,247
2022-07-29,WH1,New York,P103,215
2022-07-29,WH1,New York,P104,200
2022-07-29,WH2,Los Angeles,P100,237
2022-07-29,WH2,Los Angeles,P101,280
2022-07-29,WH2,Los Angeles,P102,255
2022-07-29,WH2,Los Angeles,P103,177
2022-07-29,WH2,Los Angeles,P104,208
2022-07-29,WH3,Chicago,P100,238
2022-07-29,WH3,Chicago,P101,256
2022-07-29,WH3,Chicago,P102,251
2022-07-29,WH3,Chicago,P103,243
2022-07-29,WH3,Chicago,P104,258
2022-07-30,WH1,New York,P100,199
2022-07-30,WH1,New York,P101,225
2022-07-30,WH1,New York,P102,214
2022-07-30,WH1,New York,P103,238
2022-07-30,WH1,New York,P104,259
2022-07-30,WH2,Los Angeles,P100,176
2022-07-30,WH2,Los Angeles,P101,161
2022-07-30,WH2,Los Angeles,P102,188
2022-07-30,WH2,Los Angeles,P103,171
2022-07-30,WH2,Los Angeles,P104,181
2022-07-30,WH3,Chicago,P100,227
2022-07-30,WH3,Chicago,P101,211
2022-07-30,WH3,Chicago,P102,208
2022-07-30,WH3,Chicago,P103,238
2022-07-30,WH3,Chicago,P104,185
2022-07-31,WH1,New York,P100,182
2022-07-31,WH1,New York,P101,190
2022-07-31,WH1,New York,P102,245
2022-07-31,WH1,New York,P103,196
2022-07-31,WH1,New York,P104,161
2022-07-31,WH2,Los Angeles,P100,232
2022-07-31,WH2,Los Angeles,P101,194
2022-07-31,WH2,Los Angeles,P102,178
2022-07-31,WH2,Los Angeles,P103,222
2022-07-31,WH2,Los Angeles,P104,154
2022-07-31,WH3,Chicago,P100,197
2022-07-31,WH3,Chicago,P101,182
2022-07-31,WH3,Chicago,P102,238
2022-07-31,WH3,Chicago,P103,227
2022-07-31,WH3,Chicago,P104,229
2022-08-01,WH1,New York,P100,183
2022-08-01,WH1,New York,P101,235
2022-08-01,WH1,New York,P102,192
2022-08-01,WH1,New York,P103,143
2022-08-01,WH1,New York,P104,257
2022-08-01,WH2,Los Angeles,P100,203
2022-08-01,WH2,Los Angeles,P101,166
2022-08-01,WH2,Los Angeles,P102,223
2022-08-01,WH2,Los Angeles,P103,188
2022-08-01,WH2,Los Angeles,P104,165
2022-08-01,WH3,Chicago,P100,189
2022-08-01,WH3,Chicago,P101,151
2022-08-01,WH3,Chicago,P102,211
2022-08-01,WH3,Chicago,P103,144
2022-08-01,WH3,Chicago,P104,202
2022-08-02,WH1,New York,P100,227
2022-08-02,WH1,New York,P101,228
2022-08-02,WH1,New York,P102,136
2022-08-02,WH1,New York,P103,171
2022-08-02,WH1,New York,P104,147
2022-08-02,WH2,Los Angeles,P100,146
2022-08-02,WH2,Los Angeles,P101,166
2022-08-02,WH2,Los Angeles,P102,228
2022-08-02,WH2,Los Angeles,P103,162
2022-08-02,WH2,Los Angeles,P104,166
2022-08-02,WH3,Chicago,P100,250
2022-08-02,WH3,Chicago,P101,246
2022-08-02,WH3,Chicago,P102,139
2022-08-02,WH3,Chicago,P103,175
2022-08-02,WH3,Chicago,P104,222
2022-08-03,WH1,New York,P100,143
2022-08-03,WH1,New York,P101,210
2022-08-03,WH1,New York,P102,194
2022-08-03,WH1,New York,P103,209
2022-08-03,WH1,New York,P104,176
2022-08-03,WH2,Los Angeles,P100,222
2022-08-03,WH2,Los Angeles,P101,195
2022-08-03,WH2,Los Angeles,P102,146
2022-08-03,WH2,Los Angeles,P103,162
2022-08-03,WH2,Los Angeles,P104,228
2022-08-03,WH3,Chicago,P100,183
2022-08-03,WH3,Chicago,P101,207
2022-08-03,WH3,Chicago,P102,247
2022-08-03,WH3,Chicago,P103,181
2022-08-03,WH3,Chicago,P104,215
2022-08-04,WH1,New York,P100,214
2022-08-04,WH1,New York,P101,120
2022-08-04,WH1,New York,P102,170
2022-08-04,WH1,New York,P103,162
2022-08-04,WH1,New York,P104,240
2022-08-04,WH2,Los Angeles,P100,217
2022-08-04,WH2,Los Angeles,P101,156
2022-08-04,WH2,Los Angeles,P102,157
2022-08-04,WH2,Los Angeles,P103,166
2022-08-04,WH2,Los Angeles,P104,187
2022-08-04,WH3,Chicago,P100,180
2022-08-04,WH3,Chicago,P101,202
2022-08-04,WH3,Chicago,P102,211
2022-08-04,WH3,Chicago,P103,155
2022-08-04,WH3,Chicago,P104,208
2022-08-05,WH1,New York,P100,247
2022-08-05,WH1,New York,P101,215
2022-08-05,WH1,New York,P102,221
2022-08-05,WH1,New York,P103,238
2022-08-05,WH1,New York,P104,213
2022-08-05,WH2,Los Angeles,P100,203
2022-08-05,WH2,Los Angeles,P101,232
2022-08-05,WH2,Los Angeles,P102,277
2022-08-05,WH2,Los Angeles,P103,245
2022-08-05,WH2,Los Angeles,P104,199
2022-08-05,WH3,Chicago,P100,190
2022-08-05,WH3,Chicago,P101,253
2022-08-05,WH3,Chicago,P102,212
2022-08-05,WH3,Chicago,P103,189
2022-08-05,WH3,Chicago,P104,212
2022-08-06,WH1,New York,P100,263
2022-08-06,WH1,New York,P101,211
2022-08-06,WH1,New York,P102,178
2022-08-06,WH1,New York,P103,168
2022-08-06,WH1,New York,P104,178
2022-08-06,WH2,Los Angeles,P100,255
2022-08-06,WH2,Los Angeles,P101,280
2022-08-06,WH2,Los Angeles,P102,213
2022-08-06,WH2,Los Angeles,P103,247
2022-08-06,WH2,Los Angeles,P104,199
2022-08-06,WH3,Chicago,P100,149
2022-08-06,WH3,Chicago,P101,255
2022-08-06,WH3,Chicago,P102,229
2022-08-06,WH3,Chicago,P103,223
2022-08-06,WH3,Chicago,P104,183
2022-08-07,WH1,New York,P100,220
2022-08-07,WH1,New York,P101,191
2022-08-07,WH1,New York,P102,265
2022-08-07,WH1,New York,P103,175
2022-08-07,WH1,New York,P104,230
2022-08-07,WH2,Los Angeles,P100,190
2022-08-07,WH2,Los Angeles,P101,248
2022-08-07,WH2,Los Angeles,P102,206
2022-08-07,WH2,Los Angeles,P103,184
2022-08-07,WH2,Los Angeles,P104,218
2022-08-07,WH3,Chicago,P100,169
2022-08-07,WH3,Chicago,P101,244
2022-08-07,WH3,Chicago,P102,210
2022-08-07,WH3,Chicago,P103,236
2022-08-07,WH3,Chicago,P104,207
2022-08-08,WH1,New York,P100,130
2022-08-08,WH1,New York,P101,122
2022-08-08,WH1,New York,P102,215
2022-08-08,WH1,New York,P103,152
2022-08-08,WH1,New York,P104,137
2022-08-08,WH2,Los Angeles,P100,228
2022-08-08,WH2,Los Angeles,P101,212
2022-08-08,WH2,Los Angeles,P102,190
2022-08-08,WH2,Los Angeles,P103,249
2022-08-08,WH2,Los Angeles,P104,210
2022-08-08,WH3,Chicago,P100,221
2022-08-08,WH3,Chicago,P101,153
2022-08-08,WH3,Chicago,P102,158
2022-08-08,WH3,Chicago,P103,184
2022-08-08,WH3,Chicago,P104,210
2022-08-09,WH1,New York,P100,206
2022-08-09,WH1,New York,P101,126
2022-08-09,WH1,New York,P102,222
2022-08-09,WH1,New York,P103,128
2022-08-09,WH1,New York,P104,183
2022-08-09,WH2,Los Angeles,P100,177
2022-08-09,WH2,Los Angeles,P101,160
2022-08-09,WH2,Los Angeles,P102,130
2022-08-09,WH2,Los Angeles,P103,165
2022-08-09,WH2,Los Angeles,P104,220
2022-08-09,WH3,Chicago,P100,178
2022-08-09,WH3,Chicago,P101,223
2022-08-09,WH3,Chicago,P102,180
2022-08-09,WH3,Chicago,P103,220
2022-08-09,WH3,Chicago,P104,145
2022-08-10,WH1,New York,P100,214
2022-08-10,WH1,New York,P101,186
2022-08-10,WH1,New York,P102,186
2022-08-10,WH1,New York,P103,164
2022-08-10,WH1,New York,P104,132
2022-08-10,WH2,Los Angeles,P100,148
2022-08-10,WH2,Los Angeles,P101,217
2022-08-10,WH2,Los Angeles,P102,206
2022-08-10,WH2,Los Angeles,P103,149
2022-08-10,WH2,Los Angeles,P104,159
2022-08-10,WH3,Chicago,P100,201
2022-08-10,WH3,Chicago,P101,221
2022-08-10,WH3,Chicago,P102,152
2022-08-10,WH3,Chicago,P103,176
2022-08-10,WH3,Chicago,P104,181
2022-08-11,WH1,New York,P100,211
2022-08-11,WH1,New York,P101,209
2022-08-11,WH1,New York,P102,175
2022-08-11,WH1,New York,P103,199
2022-08-11,WH1,New York,P104,130
2022-08-11,WH2,Los Angeles,P100,224
2022-08-11,WH2,Los Angeles,P101,168
2022-08-11,WH2,Los Angeles,P102,172
2022-08-11,WH2,Los Angeles,P103,204
2022-08-11,WH2,Los Angeles,P104,230
2022-08-11,WH3,Chicago,P100,170
2022-08-11,WH3,Chicago,P101,210
2022-08-11,WH3,Chicago,P102,210
2022-08-11,WH3,Chicago,P103,208
2022-08-11,WH3,Chicago,P104,204
2022-08-12,WH1,New York,P100,210
2022-08-12,WH1,New York,P101,152
2022-08-12,WH1,New York,P102,175
2022-08-12,WH1,New York,P103,217
2022-08-12,WH1,New York,P104,202
2022-08-12,WH2,Los Angeles,P100,201
2022-08-12,WH2,Los Angeles,P101,165
2022-08-12,WH2,Los Angeles,P102,209
2022-08-12,WH2,Los Angeles,P103,188
2022-08-12,WH2,Los Angeles,P104,182
2022-08-12,WH3,Chicago,P100,200
2022-08-12,WH3,Chicago,P101,197
2022-08-12,WH3,Chicago,P102,236
2022-08-12,WH3,Chicago,P103,175
2022-08-12,WH3,Chicago,P104,191
2022-08-13,WH1,New York,P100,173
2022-08-13,WH1,New York,P101,199
2022-08-13,WH1,New York,P102,234
2022-08-13,WH1,New York,P103,231
2022-08-13,WH1,New York,P104,201
2022-08-13,WH2,Los Angeles,P100,150
2022-08-13,WH2,Los Angeles,P101,241
2022-08-13,WH2,Los Angeles,P102,157
2022-08-13,WH2,Los Angeles,P103,240
2022-08-13,WH2,Los Angeles,P104,154
2022-08-13,WH3,Chicago,P100,179
2022-08-13,WH3,Chicago,P101,219
2022-08-13,WH3,Chicago,P102,236
2022-08-13,WH3,Chicago,P103,217
2022-08-13,WH3,Chicago,P104,171
2022-08-14,WH1,New York,P100,206
2022-08-14,WH1,New York,P101,195
2022-08-14,WH1,New York,P102,208
2022-08-14,WH1,New York,P103,198
2022-08-14,WH1,New York,P104,167
2022-08-14,WH2,Los Angeles,P100,247
2022-08-14,WH2,Los Angeles,P101,186
2022-08-14,WH2,Los Angeles,P102,190
2022-08-14,WH2,Los Angeles,P103,174
2022-08-14,WH2,Los Angeles,P104,192
2022-08-14,WH3,Chicago,P100,247
2022-08-14,WH3,Chicago,P101,245
2022-08-14,WH3,Chicago,P102,187
2022-08-14,WH3,Chicago,P103,179
2022-08-14,WH3,Chicago,P104,238
2022-08-15,WH1,New York,P100,139
2022-08-15,WH1,New York,P101,194
2022-08-15,WH1,New York,P102,216
2022-08-15,WH1,New York,P103,216
2022-08-15,WH1,New York,P104,222
2022-08-15,WH2,Los Angeles,P100,167
2022-08-15,WH2,Los Angeles,P101,197
2022-08-15,WH2,Los Angeles,P102,189
2022-08-15,WH2,Los Angeles,P103,234
2022-08-15,WH2,Los Angeles,P104,175
2022-08-15,WH3,Chicago,P100,212
2022-08-15,WH3,Chicago,P101,178
2022-08-15,WH3,Chicago,P102,168
2022-08-15,WH3,Chicago,P103,136
2022-08-15,WH3,Chicago,P104,237
2022-08-16,WH1,New York,P100,208
2022-08-16,WH1,New York,P101,197
2022-08-16,WH1,New York,P102,237
2022-08-16,WH1,New York,P103,122
2022-08-16,WH1,New York,P104,152
2022-08-16,WH2,Los Angeles,P100,140
2022-08-16,WH2,Los Angeles,P101,165
2022-08-16,WH2,Los Angeles,P102,166
2022-08-16,WH2,Los Angeles,P103,158
2022-08-16,WH2,Los Angeles,P104,215
2022-08-16,WH3,Chicago,P100,229
2022-08-16,WH3,Chicago,P101,155
2022-08-16,WH3,Chicago,P102,191
2022-08-16,WH3,Chicago,P103,140
2022-08-16,WH3,Chicago,P104,153
2022-08-17,WH1,New York,P100,178
2022-08-17,WH1,New York,P101,143
2022-08-17,WH1,New York,P102,202
2022-08-17,WH1,New York,P103,125
2022-08-17,WH1,New York,P104,131
2022-08-17,WH2,Los Angeles,P100,232
2022-08-17,WH2,Los Angeles,P101,194
2022-08-17,WH2,Los Angeles,P102,205
2022-08-17,WH2,Los Angeles,P103,218
2022-08-17,WH2,Los Angeles,P104,193
2022-08-17,WH3,Chicago,P100,129
2022-08-17,WH3,Chicago,P101,232
2022-08-17,WH3,Chicago,P102,207
2022-08-17,WH3,Chicago,P103,171
2022-08-17,WH3,Chicago,P104,180
2022-08-18,WH1,New York,P100,219
2022-08-18,WH1,New York,P101,195
2022-08-18,WH1,New York,P102,170
2022-08-18,WH1,New York,P103,210
2022-08-18,WH1,New York,P104,119
2022-08-18,WH2,Los Angeles,P100,161
2022-08-18,WH2,Los Angeles,P101,116
2022-08-18,WH2,Los Angeles,P102,158
2022-08-18,WH2,Los Angeles,P103,192
2022-08-18,WH2,Los Angeles,P104,230
2022-08-18,WH3,Chicago,P100,144
2022-08-18,WH3,Chicago,P101,206
2022-08-18,WH3,Chicago,P102,125
2022-08-18,WH3,Chicago,P103,189
2022-08-18,WH3,Chicago,P104,149
2022-08-19,WH1,New York,P100,155
2022-08-19,WH1,New York,P101,141
2022-08-19,WH1,New York,P102,219
2022-08-19,WH1,New York,P103,213
2022-08-19,WH1,New York,P104,210
2022-08-19,WH2,Los Angeles,P100,224
2022-08-19,WH2,Los Angeles,P101,182
2022-08-19,WH2,Los Angeles,P102,149
2022-08-19,WH2,Los Angeles,P103,184
2022-08-19,WH2,Los Angeles,P104,185
2022-08-19,WH3,Chicago,P100,218
2022-08-19,WH3,Chicago,P101,161
2022-08-19,WH3,Chicago,P102,217
2022-08-19,WH3,Chicago,P103,205
2022-08-19,WH3,Chicago,P104,228
2022-08-20,WH1,New York,P100,219
2022-08-20,WH1,New York,P101,210
2022-08-20,WH1,New York,P102,158
2022-08-20,WH1,New York,P103,235
2022-08-20,WH1,New York,P104,210
2022-08-20,WH2,Los Angeles,P100,249
2022-08-20,WH2,Los Angeles,P101,190
2022-08-20,WH2,Los Angeles,P102,237
2022-08-20,WH2,Los Angeles,P103,197
2022-08-20,WH2,Los Angeles,P104,177
2022-08-20,WH3,Chicago,P100,213
2022-08-20,WH3,Chicago,P101,231
2022-08-20,WH3,Chicago,P102,238
2022-08-20,WH3,Chicago,P103,181
2022-08-20,WH3,Chicago,P104,217
2022-08-21,WH1,New York,P100,147
2022-08-21,WH1,New York,P101,147
2022-08-21,WH1,New York,P102,171
2022-08-21,WH1,New York,P103,216
2022-08-21,WH1,New York,P104,185
2022-08-21,WH2,Los Angeles,P100,204
2022-08-21,WH2,Los Angeles,P101,177
2022-08-21,WH2,Los Angeles,P102,217
2022-08-21,WH2,Los Angeles,P103,223
2022-08-21,WH2,Los Angeles,P104,206
2022-08-21,WH3,Chicago,P100,174
2022-08-21,WH3,Chicago,P101,241
2022-08-21,WH3,Chicago,P102,178
2022-08-21,WH3,Chicago,P103,252
2022-08-21,WH3,Chicago,P104,199
2022-08-22,WH1,New York,P100,187
2022-08-22,WH1,New York,P101,184
2022-08-22,WH1,New York,P102,217
2022-08-22,WH1,New York,P103,151
2022-08-22,WH1,New York,P104,167
2022-08-22,WH2,Los Angeles,P100,153
2022-08-22,WH2,Los Angeles,P101,133
2022-08-22,WH2,Los Angeles,P102,225
2022-08-22,WH2,Los Angeles,P103,170
2022-08-22,WH2,Los Angeles,P104,108
2022-08-22,WH3,Chicago,P100,166
2022-08-22,WH3,Chicago,P101,176
2022-08-22,WH3,Chicago,P102,204
2022-08-22,WH3,Chicago,P103,142
2022-08-22,WH3,Chicago,P104,201
2022-08-23,WH1,New York,P100,182
2022-08-23,WH1,New York,P101,181
2022-08-23,WH1,New York,P102,136
2022-08-23,WH1,New York,P103,180
2022-08-23,WH1,New York,P104,195
2022-08-23,WH2,Los Angeles,P100,209
2022-08-23,WH2,Los Angeles,P101,192
2022-08-23,WH2,Los Angeles,P102,195
2022-08-23,WH2,Los Angeles,P103,214
2022-08-23,WH2,Los Angeles,P104,159
2022-08-23,WH3,Chicago,P100,172
2022-08-23,WH3,Chicago,P101,203
2022-08-23,WH3,Chicago,P102,220
2022-08-23,WH3,Chicago,P103,200
2022-08-23,WH3,Chicago,P104,192
2022-08-24,WH1,New York,P100,173
2022-08-24,WH1,New York,P101,130
2022-08-24,WH1,New York,P102,169
2022-08-24,WH1,New York,P103,186
2022-08-24,WH1,New York,P104,163
2022-08-24,WH2,Los Angeles,P100,203
2022-08-24,WH2,Los Angeles,P101,222
2022-08-24,WH2,Los Angeles,P102,120
2022-08-24,WH2,Los Angeles,P103,168
2022-08-24,WH2,Los Angeles,P104,192
2022-08-24,WH3,Chicago,P100,168
2022-08-24,WH3,Chicago,P101,132
2022-08-24,WH3,Chicago,P102,148
2022-08-24,WH3,Chicago,P103,175
2022-08-24,WH3,Chicago,P104,146
2022-08-25,WH1,New York,P100,118
2022-08-25,WH1,New York,P101,108
2022-08-25,WH1,New York,P102,198
2022-08-25,WH1,New York,P103,166
2022-08-25,WH1,New York,P104,204
2022-08-25,WH2,Los Angeles,P100,138
2022-08-25,WH2,Los Angeles,P101,190
2022-08-25,WH2,Los Angeles,P102,203
2022-08-25,WH2,Los Angeles,P103,208
2022-08-25,WH2,Los Angeles,P104,146
2022-08-25,WH3,Chicago,P100,224
2022-08-25,WH3,Chicago,P101,143
2022-08-25,WH3,Chicago,P102,188
2022-08-25,WH3,Chicago,P103,162
2022-08-25,WH3,Chicago,P104,200
2022-08-26,WH1,New York,P100,235
2022-08-26,WH1,New York,P101,158
2022-08-26,WH1,New York,P102,176
2022-08-26,WH1,New York,P103,158
2022-08-26,WH1,New York,P104,147
2022-08-26,WH2,Los Angeles,P100,218
2022-08-26,WH2,Los Angeles,P101,227
2022-08-26,WH2,Los Angeles,P102,245
2022-08-26,WH2,Los Angeles,P103,171
2022-08-26,WH2,Los Angeles,P104,246
2022-08-26,WH3,Chicago,P100,229
2022-08-26,WH3,Chicago,P101,192
2022-08-26,WH3,Chicago,P102,193
2022-08-26,WH3,Chicago,P103,202
2022-08-26,WH3,Chicago,P104,257
2022-08-27,WH1,New York,P100,152
2022-08-27,WH1,New York,P101,206
2022-08-27,WH1,New York,P102,185
2022-08-27,WH1,New York,P103,179
2022-08-27,WH1,New York,P104,242
2022-08-27,WH2,Los Angeles,P100,188
2022-08-27,WH2,Los Angeles,P101,170
2022-08-27,WH2,Los Angeles,P102,191
2022-08-27,WH2,Los Angeles,P103,172
2022-08-27,WH2,Los Angeles,P104,219
2022-08-27,WH3,Chicago,P100,223
2022-08-27,WH3,Chicago,P101,226
2022-08-27,WH3,Chicago,P102,215
2022-08-27,WH3,Chicago,P103,251
2022-08-27,WH3,Chicago,P104,194
2022-08-28,WH1,New York,P100,173
2022-08-28,WH1,New York,P101,136
2022-08-28,WH1,New York,P102,225
2022-08-28,WH1,New York,P103,186
2022-08-28,WH1,New York,P104,194
2022-08-28,WH2,Los Angeles,P100,189
2022-08-28,WH2,Los Angeles,P101,157
2022-08-28,WH2,Los Angeles,P102,142
2022-08-28,WH2,Los Angeles,P103,159
2022-08-28,WH2,Los Angeles,P104,240
2022-08-28,WH3,Chicago,P100,259
2022-08-28,WH3,Chicago,P101,139
2022-08-28,WH3,Chicago,P102,165
2022-08-28,WH3,Chicago,P103,251
2022-08-28,WH3,Chicago,P104,204
2022-08-29,WH1,New York,P100,175
2022-08-29,WH1,New York,P101,143
2022-08-29,WH1,New York,P102,180
2022-08-29,WH1,New York,P103,154
2022-08-29,WH1,New York,P104,212
2022-08-29,WH2,Los Angeles,P100,185
2022-08-29,WH2,Los Angeles,P101,142
2022-08-29,WH2,Los Angeles,P102,155
2022-08-29,WH2,Los Angeles,P103,163
2022-08-29,WH2,Los Angeles,P104,177
2022-08-29,WH3,Chicago,P100,135
2022-08-29,WH3,Chicago,P101,142
2022-08-29,WH3,Chicago,P102,167
2022-08-29,WH3,Chicago,P103,161
2022-08-29,WH3,Chicago,P104,200
2022-08-30,WH1,New York,P100,148
2022-08-30,WH1,New York,P101,160
2022-08-30,WH1,New York,P102,132
2022-08-30,WH1,New York,P103,157
2022-08-30,WH1,New York,P104,184
2022-08-30,WH2,Los Angeles,P100,176
2022-08-30,WH2,Los Angeles,P101,209
2022-08-30,WH2,Los Angeles,P102,217
2022-08-30,WH2,Los Angeles,P103,182
2022-08-30,WH2,Los Angeles,P104,217
2022-08-30,WH3,Chicago,P100,188
2022-08-30,WH3,Chicago,P101,176
2022-08-30,WH3,Chicago,P102,156
2022-08-30,WH3,Chicago,P103,209
2022-08-30,WH3,Chicago,P104,122
2022-08-31,WH1,New York,P100,196
