Timestamp,ShipmentID,PowerDraw_kW,Vibration_mm_s,CompressorCycles_per_hr,Failure_Likely
2023-01-12 12:30:00,S1077,4.45,0.65,11.69,False
2023-01-12 12:45:00,S1077,4.91,0.44,10.38,False
2023-01-12 13:00:00,S1077,4.79,0.62,10.94,False
2023-01-12 13:15:00,S1077,4.31,0.51,9.15,False
2023-01-12 13:30:00,S1077,4.73,0.6,9.59,False
2023-01-12 13:45:00,S1077,4.62,0.48,12.0,False
2023-01-12 14:00:00,S1077,4.19,0.43,8.48,False
2023-01-12 14:15:00,S1077,4.52,0.56,9.94,False
2023-01-12 14:30:00,S1077,4.53,0.55,10.11,False
2023-01-12 14:45:00,S1077,4.62,0.55,8.36,False
2023-01-12 15:00:00,S1077,4.64,0.41,12.27,False
2023-01-12 15:15:00,S1077,4.52,0.42,8.68,False
2023-01-12 15:30:00,S1077,4.62,0.5,11.01,False
2023-01-12 15:45:00,S1077,4.73,0.62,9.54,False
2023-01-12 16:00:00,S1077,4.54,0.52,9.63,False
2023-01-12 16:15:00,S1077,4.85,0.43,12.25,False
2023-01-12 16:30:00,S1077,4.47,0.44,11.31,False
2023-01-12 16:45:00,S1077,4.79,0.64,9.91,False
2023-01-12 17:00:00,S1077,4.45,0.55,7.86,False
2023-01-12 17:15:00,S1077,4.59,0.52,9.57,False
2023-01-12 17:30:00,S1077,4.6,0.68,12.2,False
2023-01-12 17:45:00,S1077,4.64,0.58,11.23,False
2023-01-12 18:00:00,S1077,4.29,0.51,10.84,False
2023-01-12 18:15:00,S1077,4.21,0.52,9.9,False
2023-01-12 18:30:00,S1077,4.91,0.45,10.42,False
2023-01-12 18:45:00,S1077,4.74,0.41,9.47,False
2023-01-12 19:00:00,S1077,4.38,0.51,9.75,False
2023-01-12 19:15:00,S1077,4.63,0.52,10.92,False
2023-01-12 19:30:00,S1077,4.4,0.62,8.73,False
2023-01-12 19:45:00,S1077,4.76,0.5,9.56,False
2023-01-12 20:00:00,S1077,4.66,0.4,9.63,False
2023-01-12 20:15:00,S1077,4.56,0.53,9.81,False
2023-01-12 20:30:00,S1077,4.48,0.44,10.94,False
2023-01-12 20:45:00,S1077,4.67,0.45,8.29,False
2023-01-12 21:00:00,S1077,4.67,0.45,11.43,False
2023-01-12 21:15:00,S1077,4.6,0.36,10.03,False
2023-01-12 21:30:00,S1077,4.53,0.52,9.99,False
2023-01-12 21:45:00,S1077,4.55,0.54,11.11,False
2023-01-12 22:00:00,S1077,4.35,0.59,11.44,False
2023-01-12 22:15:00,S1077,4.61,0.65,12.06,False
2023-01-12 22:30:00,S1077,4.63,0.63,10.13,False
2023-01-12 22:45:00,S1077,4.38,0.66,9.38,False
2023-01-12 23:00:00,S1077,4.68,0.56,9.09,False
2023-01-12 23:15:00,S1077,4.13,0.54,10.72,False
2023-01-12 23:30:00,S1077,4.48,0.52,10.34,False
2023-01-12 23:45:00,S1077,4.37,0.66,11.67,False
2023-01-13 00:00:00,S1077,4.58,0.37,10.03,False
2023-01-13 00:15:00,S1077,4.65,0.47,8.99,False
2023-01-13 00:30:00,S1077,4.35,0.27,8.44,False
2023-01-13 00:45:00,S1077,4.35,0.63,8.51,False
2023-01-13 01:00:00,S1077,4.68,0.45,10.1,False
2023-01-13 01:15:00,S1077,4.96,0.7,9.88,False
2023-01-13 01:30:00,S1077,4.85,0.33,9.74,False
2023-01-13 01:45:00,S1077,4.39,0.63,8.68,False
2023-01-13 02:00:00,S1077,4.13,0.38,7.89,False
2023-01-13 02:15:00,S1077,4.69,0.38,9.88,False
2023-01-13 02:30:00,S1077,4.72,0.51,9.26,False
2023-01-13 02:45:00,S1077,4.61,0.47,10.39,False
2023-01-13 03:00:00,S1077,4.31,0.47,10.72,False
2023-01-13 03:15:00,S1077,4.56,0.41,9.62,False
2023-01-13 03:30:00,S1077,4.64,0.42,10.21,False
2023-01-13 03:45:00,S1077,4.19,0.5,10.25,False
2023-01-13 04:00:00,S1077,4.41,0.51,9.94,False
2023-01-13 04:15:00,S1077,4.43,0.51,10.74,False
2023-01-13 04:30:00,S1077,4.48,0.52,10.93,False
2023-01-13 04:45:00,S1077,4.43,0.49,8.76,False
2023-01-13 05:00:00,S1077,4.72,0.62,9.88,False
2023-01-13 05:15:00,S1077,4.35,0.46,10.12,False
2023-01-13 05:30:00,S1077,4.58,0.53,7.44,False
2023-01-13 05:45:00,S1077,4.25,0.73,9.51,False
2023-01-13 06:00:00,S1077,4.83,0.66,10.11,False
2023-01-13 06:15:00,S1077,4.57,0.42,11.38,False
2023-01-13 06:30:00,S1077,4.58,0.41,9.91,False
2023-01-13 06:45:00,S1077,4.8,0.24,11.61,False
2023-01-13 07:00:00,S1077,4.64,0.55,10.41,False
2023-01-13 07:15:00,S1077,4.73,0.5,9.9,False
2023-01-13 07:30:00,S1077,4.38,0.55,8.61,False
2023-01-13 07:45:00,S1077,4.75,0.5,10.46,False
2023-01-13 08:00:00,S1077,4.1,0.52,9.73,False
2023-01-13 08:15:00,S1077,4.47,0.48,10.4,False
2023-01-13 08:30:00,S1077,4.65,0.41,10.87,False
2023-01-13 08:45:00,S1077,4.52,0.37,8.9,False
2023-01-13 09:00:00,S1077,4.38,0.56,10.74,False
2023-01-13 09:15:00,S1077,4.42,0.56,8.52,False
2023-01-13 09:30:00,S1077,4.51,0.54,10.83,False
2023-01-13 09:45:00,S1077,5.16,0.47,8.78,False
2023-01-13 10:00:00,S1077,4.95,0.67,8.79,False
2023-01-13 10:15:00,S1077,4.77,0.51,9.94,False
2023-01-13 10:30:00,S1077,4.57,0.31,11.2,False
2023-01-13 10:45:00,S1077,4.74,0.41,10.17,False
2023-01-13 11:00:00,S1077,4.4,0.36,9.85,False
2023-01-13 11:15:00,S1077,4.65,0.48,9.72,False
2023-01-13 11:30:00,S1077,4.67,0.54,10.77,False
2023-01-13 11:45:00,S1077,4.32,0.26,10.07,False
2023-01-13 12:00:00,S1077,4.6,0.51,10.11,False
2023-01-13 12:15:00,S1077,4.04,0.69,10.32,False
2023-01-13 12:30:00,S1077,4.52,0.66,10.45,False
2023-01-13 12:45:00,S1077,4.88,0.55,9.39,False
2023-01-13 13:00:00,S1077,4.4,0.42,9.28,False
2023-01-13 13:15:00,S1077,4.28,0.52,10.15,False
2023-01-13 13:30:00,S1077,4.43,0.66,11.25,False
2023-01-13 13:45:00,S1077,4.62,0.59,9.7,False
2023-01-13 14:00:00,S1077,4.41,0.53,8.94,False
2023-01-13 14:15:00,S1077,4.69,0.39,8.7,False
2023-01-13 14:30:00,S1077,4.21,0.63,9.82,False
2023-01-13 14:45:00,S1077,4.52,0.48,10.33,False
2023-01-13 15:00:00,S1077,4.45,0.43,10.44,False
2023-01-13 15:15:00,S1077,4.19,0.76,9.67,False
2023-01-13 15:30:00,S1077,4.32,0.43,8.88,False
2023-01-13 15:45:00,S1077,4.36,0.54,12.91,False
2023-01-13 16:00:00,S1077,4.61,0.52,9.47,False
2023-01-13 16:15:00,S1077,4.68,0.79,10.91,False
2023-01-13 16:30:00,S1077,4.38,0.23,11.49,False
2023-01-13 16:45:00,S1077,4.34,0.54,9.25,False
2023-01-13 17:00:00,S1077,4.85,0.49,12.21,False
2023-01-13 17:15:00,S1077,4.34,0.54,9.92,False
2023-01-13 17:30:00,S1077,4.49,0.51,9.98,False
2023-01-13 17:45:00,S1077,4.51,0.6,8.78,False
2023-01-13 18:00:00,S1077,4.63,0.35,9.46,False
2023-01-13 18:15:00,S1077,4.41,0.52,9.63,False
2023-01-13 18:30:00,S1077,4.82,0.54,8.3,False
2023-01-13 18:45:00,S1077,4.61,0.59,9.99,False
2023-01-13 19:00:00,S1077,4.51,0.43,10.55,False
2023-01-13 19:15:00,S1077,4.71,0.5,8.82,False
2023-01-13 19:30:00,S1077,4.6,0.59,9.62,False
2023-01-13 19:45:00,S1077,4.52,0.4,8.4,False
2023-01-13 20:00:00,S1077,4.41,0.51,9.44,False
2023-01-13 20:15:00,S1077,4.13,0.61,9.69,False
2023-01-13 20:30:00,S1077,4.49,0.34,9.12,False
2023-01-13 20:45:00,S1077,4.58,0.37,8.08,False
2023-01-13 21:00:00,S1077,4.48,0.3,9.14,False
2023-01-13 21:15:00,S1077,4.41,0.46,10.7,False
2023-01-13 21:30:00,S1077,4.2,0.71,11.98,False
2023-01-13 21:45:00,S1077,4.5,0.59,12.37,False
2023-01-13 22:00:00,S1077,4.36,0.31,10.95,False
2023-01-13 22:15:00,S1077,4.68,0.51,9.64,False
2023-01-13 22:30:00,S1077,4.68,0.56,9.37,False
2023-01-13 22:45:00,S1077,4.49,0.77,9.31,False
2023-01-13 23:00:00,S1077,4.41,0.64,10.03,False
2023-01-13 23:15:00,S1077,4.09,0.49,10.7,False
2023-01-13 23:30:00,S1077,4.72,0.44,8.76,False
2023-01-13 23:45:00,S1077,4.38,0.47,9.74,False
2023-01-14 00:00:00,S1077,4.53,0.44,9.65,False
2023-01-14 00:15:00,S1077,4.5,0.53,9.12,False
2023-01-14 00:30:00,S1077,4.26,0.44,9.0,False
2023-01-14 00:45:00,S1077,4.71,0.43,9.58,False
2023-01-14 01:00:00,S1077,4.55,0.38,9.46,False
2023-01-14 01:15:00,S1077,4.46,0.49,10.54,False
2023-01-14 01:30:00,S1077,4.41,0.52,8.47,False
2023-01-14 01:45:00,S1077,4.4,0.42,10.01,False
2023-01-14 02:00:00,S1077,4.44,0.56,9.16,False
2023-01-14 02:15:00,S1077,4.25,0.46,9.28,False
2023-01-14 02:30:00,S1077,4.59,0.57,8.93,False
2023-01-14 02:45:00,S1077,4.5,0.69,10.91,False
2023-01-14 03:00:00,S1077,4.98,0.48,10.18,False
2023-01-14 03:15:00,S1077,4.49,0.49,10.24,False
2023-01-14 03:30:00,S1077,4.56,0.47,10.78,False
2023-01-14 03:45:00,S1077,4.54,0.37,10.12,False
2023-01-14 04:00:00,S1077,4.26,0.51,10.31,False
2023-01-14 04:15:00,S1077,4.64,0.59,11.34,False
2023-01-14 04:30:00,S1077,4.65,0.48,10.37,False
2023-01-14 04:45:00,S1077,4.61,0.5,9.05,False
2023-01-14 05:00:00,S1077,4.4,0.59,10.13,False
2023-01-14 05:15:00,S1077,4.16,0.51,10.2,False
2023-01-14 05:30:00,S1077,4.04,0.6,10.39,False
2023-01-14 05:45:00,S1077,4.4,0.29,9.96,False
2023-01-14 06:00:00,S1077,4.47,0.37,10.41,False
2023-01-14 06:15:00,S1077,4.19,0.45,10.55,False
2023-01-14 06:30:00,S1077,4.31,0.62,8.64,False
2023-01-14 06:45:00,S1077,4.46,0.67,9.87,False
2023-01-14 07:00:00,S1077,4.75,0.48,12.2,False
2023-01-14 07:15:00,S1077,4.42,0.5,10.61,False
2023-01-14 07:30:00,S1077,4.6,0.49,9.94,False
2023-01-14 07:45:00,S1077,4.54,0.55,10.47,False
2023-01-14 08:00:00,S1077,4.66,0.52,11.09,False
2023-01-14 08:15:00,S1077,4.64,0.43,10.42,False
2023-01-14 08:30:00,S1077,4.63,0.6,9.91,False
2023-01-14 08:45:00,S1077,4.81,0.68,9.01,False
2023-01-14 09:00:00,S1077,4.74,0.67,10.4,False
2023-01-14 09:15:00,S1077,4.77,0.38,9.4,False
2023-01-14 09:30:00,S1077,4.25,0.43,9.13,False
2023-01-14 09:45:00,S1077,4.35,0.47,9.25,False
2023-01-14 10:00:00,S1077,4.42,0.36,7.34,False
2023-01-14 10:15:00,S1077,4.35,0.5,8.76,False
2023-01-14 10:30:00,S1077,4.72,0.49,9.23,False
2023-01-14 10:45:00,S1077,4.52,0.55,8.44,False
2023-01-14 11:00:00,S1077,4.57,0.46,10.9,False
2023-01-14 11:15:00,S1077,4.49,0.37,9.03,False
2023-01-14 11:30:00,S1077,4.69,0.49,11.56,False
2023-01-14 11:45:00,S1077,4.38,0.41,9.97,False
2023-01-14 12:00:00,S1077,4.34,0.43,9.61,False
2023-01-14 12:15:00,S1077,4.69,0.32,9.7,False
2023-01-14 12:30:00,S1077,4.55,0.51,10.46,False
2023-01-14 12:45:00,S1077,4.3,0.61,9.83,False
2023-01-14 13:00:00,S1077,4.28,0.58,9.81,False
2023-01-14 13:15:00,S1077,4.73,0.5,9.71,False
2023-01-14 13:30:00,S1077,4.43,0.61,12.24,False
2023-01-14 13:45:00,S1077,4.57,0.51,9.54,False
2023-01-14 14:00:00,S1077,4.49,0.31,9.1,False
2023-01-14 14:15:00,S1077,4.59,0.64,11.18,False
2023-01-14 14:30:00,S1077,4.59,0.62,8.51,False
2023-01-14 14:45:00,S1077,4.33,0.5,8.79,False
2023-01-14 15:00:00,S1077,4.6,0.56,10.38,False
2023-01-14 15:15:00,S1077,4.28,0.7,10.3,False
2023-01-14 15:30:00,S1077,4.52,0.57,9.96,False
2023-01-14 15:45:00,S1077,4.86,0.37,10.36,False
2023-01-14 16:00:00,S1077,4.67,0.46,10.44,False
2023-01-14 16:15:00,S1077,4.42,0.4,10.21,False
2023-01-14 16:30:00,S1077,4.18,0.42,10.32,False
2023-01-14 16:45:00,S1077,4.77,0.37,11.32,False
2023-01-14 17:00:00,S1077,4.43,0.56,9.47,False
2023-01-14 17:15:00,S1077,4.93,0.57,9.9,False
2023-01-14 17:30:00,S1077,4.71,0.34,10.42,False
2023-01-14 17:45:00,S1077,4.23,0.43,8.02,False
2023-01-14 18:00:00,S1077,4.37,0.53,10.3,False
2023-01-14 18:15:00,S1077,4.38,0.55,9.75,False
2023-01-14 18:30:00,S1077,4.41,0.56,9.75,False
2023-01-14 18:45:00,S1077,4.42,0.65,11.03,False
2023-01-14 19:00:00,S1077,4.19,0.37,10.8,False
2023-01-14 19:15:00,S1077,4.55,0.42,10.33,False
2023-01-14 19:30:00,S1077,4.6,0.61,11.58,False
2023-01-14 19:45:00,S1077,4.61,0.45,11.06,False
2023-01-14 20:00:00,S1077,4.22,0.47,10.57,False
2023-01-14 20:15:00,S1077,4.57,0.62,9.71,False
2023-01-14 20:30:00,S1077,4.68,0.6,8.17,False
2023-01-14 20:45:00,S1077,4.51,0.53,8.38,False
2023-01-14 21:00:00,S1077,4.38,0.5,10.26,False
2023-01-14 21:15:00,S1077,4.88,0.35,8.51,False
2023-01-14 21:30:00,S1077,4.77,0.64,9.46,False
2023-01-14 21:45:00,S1077,4.55,0.41,10.02,False
2023-01-14 22:00:00,S1077,4.41,0.64,10.08,False
2023-01-14 22:15:00,S1077,4.45,0.36,9.53,False
2023-01-14 22:30:00,S1077,4.56,0.48,10.45,False
2023-01-14 22:45:00,S1077,4.06,0.34,8.24,False
2023-01-14 23:00:00,S1077,4.4,0.28,10.34,False
2023-01-14 23:15:00,S1077,4.62,0.47,9.62,False
2023-01-14 23:30:00,S1077,4.9,0.56,11.24,False
2023-01-14 23:45:00,S1077,4.56,0.47,9.83,False
2023-01-09 00:00:00,S1078,4.18,0.29,10.4,False
2023-01-09 00:15:00,S1078,4.53,0.51,6.46,False
2023-01-09 00:30:00,S1078,4.22,0.66,8.59,False
2023-01-09 00:45:00,S1078,4.29,0.68,10.84,False
2023-01-09 01:00:00,S1078,4.5,0.48,10.26,False
2023-01-09 01:15:00,S1078,4.8,0.52,10.68,False
2023-01-09 01:30:00,S1078,4.44,0.66,10.33,False
2023-01-09 01:45:00,S1078,4.61,0.56,8.93,False
2023-01-09 02:00:00,S1078,4.55,0.56,10.51,False
2023-01-09 02:15:00,S1078,4.08,0.4,10.35,False
2023-01-09 02:30:00,S1078,4.15,0.57,10.69,False
2023-01-09 02:45:00,S1078,4.71,0.21,9.55,False
2023-01-09 03:00:00,S1078,4.38,0.51,10.41,False
2023-01-09 03:15:00,S1078,4.55,0.35,11.26,False
2023-01-09 03:30:00,S1078,4.57,0.27,8.92,False
2023-01-09 03:45:00,S1078,4.7,0.49,10.38,False
2023-01-09 04:00:00,S1078,4.51,0.62,10.82,False
2023-01-09 04:15:00,S1078,4.14,0.43,9.34,False
2023-01-09 04:30:00,S1078,4.51,0.48,9.82,False
2023-01-09 04:45:00,S1078,4.79,0.41,9.66,False
2023-01-09 05:00:00,S1078,4.97,0.43,10.31,False
2023-01-09 05:15:00,S1078,4.54,0.37,10.69,False
2023-01-09 05:30:00,S1078,4.36,0.41,10.35,False
2023-01-09 05:45:00,S1078,4.61,0.49,8.63,False
2023-01-09 06:00:00,S1078,4.27,0.54,9.09,False
2023-01-09 06:15:00,S1078,4.69,0.33,10.21,False
2023-01-09 06:30:00,S1078,4.71,0.5,8.19,False
2023-01-09 06:45:00,S1078,4.68,0.46,11.23,False
2023-01-09 07:00:00,S1078,4.48,0.51,11.53,False
2023-01-09 07:15:00,S1078,4.52,0.44,10.22,False
2023-01-09 07:30:00,S1078,4.43,0.48,10.5,False
2023-01-09 07:45:00,S1078,4.31,0.35,9.14,False
2023-01-09 08:00:00,S1078,4.62,0.42,10.91,False
2023-01-09 08:15:00,S1078,4.73,0.62,9.88,False
2023-01-09 08:30:00,S1078,4.45,0.48,10.25,False
2023-01-09 08:45:00,S1078,4.55,0.38,9.6,False
2023-01-09 09:00:00,S1078,4.39,0.47,9.75,False
2023-01-09 09:15:00,S1078,4.36,0.67,10.67,False
2023-01-09 09:30:00,S1078,4.77,0.47,12.11,False
2023-01-09 09:45:00,S1078,4.36,0.42,11.37,False
2023-01-09 10:00:00,S1078,4.33,0.48,10.07,False
2023-01-09 10:15:00,S1078,4.35,0.45,9.03,False
2023-01-09 10:30:00,S1078,4.26,0.53,9.87,False
2023-01-09 10:45:00,S1078,4.41,0.41,10.43,False
2023-01-09 11:00:00,S1078,4.35,0.52,11.2,False
2023-01-09 11:15:00,S1078,4.16,0.28,8.31,False
2023-01-09 11:30:00,S1078,4.74,0.5,11.19,False
2023-01-09 11:45:00,S1078,4.64,0.5,10.0,False
2023-01-09 12:00:00,S1078,4.29,0.31,9.79,False
2023-01-09 12:15:00,S1078,4.83,0.63,10.3,False
2023-01-09 12:30:00,S1078,4.94,0.47,9.46,False
2023-01-09 12:45:00,S1078,4.54,0.57,10.65,False
2023-01-09 13:00:00,S1078,4.32,0.53,9.87,False
2023-01-09 13:15:00,S1078,4.91,0.4,11.56,False
2023-01-09 13:30:00,S1078,4.79,0.43,9.66,False
2023-01-09 13:45:00,S1078,4.34,0.54,12.24,False
2023-01-09 14:00:00,S1078,4.69,0.45,10.91,False
2023-01-09 14:15:00,S1078,4.51,0.55,9.89,False
2023-01-09 14:30:00,S1078,4.65,0.44,10.61,False
2023-01-09 14:45:00,S1078,4.88,0.36,8.81,False
2023-01-09 15:00:00,S1078,4.67,0.69,8.67,False
2023-01-09 15:15:00,S1078,4.61,0.35,9.56,False
2023-01-09 15:30:00,S1078,4.4,0.64,10.47,False
2023-01-09 15:45:00,S1078,4.71,0.59,10.89,False
2023-01-09 16:00:00,S1078,4.84,0.41,10.0,False
2023-01-09 16:15:00,S1078,4.81,0.63,8.38,False
2023-01-09 16:30:00,S1078,4.53,0.53,13.1,False
2023-01-09 16:45:00,S1078,4.26,0.41,10.0,False
2023-01-09 17:00:00,S1078,4.22,0.4,10.26,False
2023-01-09 17:15:00,S1078,4.79,0.42,8.69,False
2023-01-09 17:30:00,S1078,4.39,0.43,9.54,False
2023-01-09 17:45:00,S1078,4.23,0.33,10.43,False
2023-01-09 18:00:00,S1078,4.38,0.41,10.79,False
2023-01-09 18:15:00,S1078,4.57,0.45,9.32,False
2023-01-09 18:30:00,S1078,4.5,0.49,9.85,False
2023-01-09 18:45:00,S1078,4.67,0.59,10.87,False
2023-01-09 19:00:00,S1078,4.48,0.44,11.57,False
2023-01-09 19:15:00,S1078,4.73,0.38,8.88,False
2023-01-09 19:30:00,S1078,4.29,0.49,10.46,False
2023-01-09 19:45:00,S1078,4.52,0.4,10.29,False
2023-01-09 20:00:00,S1078,4.79,0.38,11.34,False
2023-01-09 20:15:00,S1078,4.79,0.57,9.24,False
2023-01-09 20:30:00,S1078,5.07,0.44,11.9,False
2023-01-09 20:45:00,S1078,4.33,0.36,9.02,False
2023-01-09 21:00:00,S1078,4.24,0.46,11.42,False
2023-01-09 21:15:00,S1078,4.44,0.59,11.14,False
2023-01-09 21:30:00,S1078,4.49,0.56,11.25,False
2023-01-09 21:45:00,S1078,4.18,0.7,10.82,False
2023-01-09 22:00:00,S1078,4.76,0.46,7.65,False
2023-01-09 22:15:00,S1078,4.54,0.46,8.04,False
2023-01-09 22:30:00,S1078,4.62,0.55,9.68,False
2023-01-09 22:45:00,S1078,4.39,0.48,9.76,False
2023-01-09 23:00:00,S1078,4.61,0.49,11.19,False
2023-01-09 23:15:00,S1078,4.49,0.4,8.61,False
2023-01-09 23:30:00,S1078,4.7,0.3,10.26,False
2023-01-09 23:45:00,S1078,4.69,0.5,9.53,False
2023-01-10 00:00:00,S1078,4.56,0.54,10.95,False
2023-01-10 00:15:00,S1078,4.69,0.42,11.61,False
2023-01-10 00:30:00,S1078,4.68,0.34,9.15,False
2023-01-10 00:45:00,S1078,4.46,0.41,9.23,False
2023-01-10 01:00:00,S1078,4.31,0.65,9.67,False
2023-01-10 01:15:00,S1078,4.46,0.48,10.05,False
2023-01-10 01:30:00,S1078,4.53,0.42,11.23,False
2023-01-10 01:45:00,S1078,4.29,0.35,10.7,False
2023-01-10 02:00:00,S1078,4.09,0.53,9.55,False
2023-01-10 02:15:00,S1078,4.73,0.63,10.53,False
2023-01-10 02:30:00,S1078,4.64,0.69,9.65,False
2023-01-10 02:45:00,S1078,4.76,0.47,10.27,False
2023-01-10 03:00:00,S1078,4.2,0.43,9.34,False
2023-01-10 03:15:00,S1078,4.48,0.62,9.41,False
2023-01-10 03:30:00,S1078,4.6,0.51,8.97,False
2023-01-10 03:45:00,S1078,4.62,0.57,8.71,False
2023-01-10 04:00:00,S1078,4.45,0.53,9.49,False
2023-01-10 04:15:00,S1078,4.72,0.56,10.5,False
2023-01-10 04:30:00,S1078,4.67,0.55,10.8,False
2023-01-10 04:45:00,S1078,4.35,0.65,9.8,False
2023-01-10 05:00:00,S1078,4.85,0.55,9.43,False
2023-01-10 05:15:00,S1078,4.64,0.29,9.76,False
2023-01-10 05:30:00,S1078,4.46,0.66,8.81,False
2023-01-10 05:45:00,S1078,4.54,0.51,11.22,False
2023-01-10 06:00:00,S1078,4.05,0.52,10.2,False
2023-01-10 06:15:00,S1078,4.46,0.56,9.83,False
2023-01-10 06:30:00,S1078,4.38,0.62,9.12,False
2023-01-10 06:45:00,S1078,4.54,0.48,9.15,False
2023-01-10 07:00:00,S1078,4.31,0.42,10.12,False
2023-01-10 07:15:00,S1078,4.51,0.42,11.26,False
2023-01-10 07:30:00,S1078,4.09,0.43,9.04,False
2023-01-10 07:45:00,S1078,4.29,0.56,11.15,False
2023-01-10 08:00:00,S1078,4.88,0.56,9.39,False
2023-01-10 08:15:00,S1078,4.39,0.43,10.59,False
2023-01-10 08:30:00,S1078,4.83,0.29,10.45,False
2023-01-10 08:45:00,S1078,4.41,0.54,10.11,False
2023-01-10 09:00:00,S1078,4.44,0.56,9.75,False
2023-01-10 09:15:00,S1078,4.5,0.32,11.27,False
2023-01-10 09:30:00,S1078,4.4,0.48,11.52,False
2023-01-10 09:45:00,S1078,4.44,0.53,9.34,False
2023-01-10 10:00:00,S1078,4.4,0.79,8.41,False
2023-01-10 10:15:00,S1078,4.62,0.56,9.64,False
2023-01-10 10:30:00,S1078,4.34,0.44,9.81,False
2023-01-10 10:45:00,S1078,4.27,0.57,9.37,False
2023-01-10 11:00:00,S1078,4.8,0.52,9.91,False
2023-01-10 11:15:00,S1078,4.18,0.45,8.22,False
2023-01-10 11:30:00,S1078,4.5,0.59,11.06,False
2023-01-10 11:45:00,S1078,4.68,0.5,8.72,False
2023-01-10 12:00:00,S1078,4.41,0.38,10.08,False
2023-01-10 12:15:00,S1078,4.7,0.46,8.46,False
2023-01-10 12:30:00,S1078,4.52,0.56,10.12,False
2023-01-10 12:45:00,S1078,4.67,0.36,10.07,False
2023-01-10 13:00:00,S1078,4.33,0.54,8.95,False
2023-01-10 13:15:00,S1078,4.28,0.59,10.38,False
2023-01-10 13:30:00,S1078,4.24,0.42,9.68,False
2023-01-10 13:45:00,S1078,4.31,0.42,12.03,False
2023-01-10 14:00:00,S1078,4.41,0.52,8.26,False
2023-01-10 14:15:00,S1078,4.62,0.43,10.56,False
2023-01-10 14:30:00,S1078,4.52,0.49,12.05,False
2023-01-10 14:45:00,S1078,4.66,0.53,10.84,False
2023-01-10 15:00:00,S1078,4.57,0.37,10.19,False
2023-01-10 15:15:00,S1078,4.04,0.51,9.31,False
2023-01-10 15:30:00,S1078,4.61,0.5,9.46,False
2023-01-10 15:45:00,S1078,4.68,0.54,9.9,False
2023-01-10 16:00:00,S1078,4.52,0.33,11.76,False
2023-01-10 16:15:00,S1078,4.41,0.45,10.28,False
2023-01-10 16:30:00,S1078,4.58,0.55,9.27,False
2023-01-10 16:45:00,S1078,4.38,0.56,11.27,False
2023-01-10 17:00:00,S1078,4.58,0.58,9.39,False
2023-01-10 17:15:00,S1078,4.25,0.38,11.49,False
2023-01-10 17:30:00,S1078,4.42,0.46,8.92,False
2023-01-10 17:45:00,S1078,4.27,0.48,10.16,False
2023-01-10 18:00:00,S1078,4.56,0.37,8.79,False
2023-01-10 18:15:00,S1078,4.19,0.58,11.44,False
2023-01-10 18:30:00,S1078,4.24,0.56,10.69,False
2023-01-10 18:45:00,S1078,4.57,0.41,9.7,False
2023-01-10 19:00:00,S1078,4.4,0.58,9.81,False
2023-01-10 19:15:00,S1078,4.36,0.41,10.96,False
2023-01-10 19:30:00,S1078,4.6,0.42,11.16,False
2023-01-10 19:45:00,S1078,4.51,0.44,9.69,False
2023-01-10 20:00:00,S1078,4.56,0.61,9.71,False
2023-01-10 20:15:00,S1078,4.72,0.54,11.1,False
2023-01-10 20:30:00,S1078,4.46,0.47,10.13,False
2023-01-10 20:45:00,S1078,4.49,0.4,10.3,False
2023-01-10 21:00:00,S1078,4.24,0.63,10.68,False
2023-01-10 21:15:00,S1078,4.48,0.5,8.87,False
2023-01-10 21:30:00,S1078,4.42,0.43,9.27,False
2023-01-10 21:45:00,S1078,4.51,0.44,9.14,False
2023-01-10 22:00:00,S1078,4.18,0.53,8.88,False
2023-01-10 22:15:00,S1078,4.55,0.34,9.34,False
2023-01-10 22:30:00,S1078,4.36,0.53,12.12,False
2023-01-10 22:45:00,S1078,4.66,0.52,7.64,False
2023-01-10 23:00:00,S1078,4.45,0.38,11.44,False
2023-01-10 23:15:00,S1078,4.31,0.49,11.83,False
2023-01-10 23:30:00,S1078,4.61,0.56,8.62,False
2023-01-10 23:45:00,S1078,4.42,0.77,9.46,False
2023-01-11 00:00:00,S1078,4.7,0.44,10.29,False
2023-01-11 00:15:00,S1078,4.51,0.39,8.31,False
2023-01-11 00:30:00,S1078,4.37,0.62,9.01,False
2023-01-11 00:45:00,S1078,4.78,0.59,12.19,False
2023-01-11 01:00:00,S1078,4.42,0.6,9.87,False
2023-01-11 01:15:00,S1078,4.82,0.54,11.97,False
2023-01-11 01:30:00,S1078,4.22,0.61,11.09,False
2023-01-11 01:45:00,S1078,4.77,0.6,10.24,False
2023-01-11 02:00:00,S1078,4.51,0.63,9.46,False
2023-01-11 02:15:00,S1078,4.42,0.53,10.56,False
2023-01-11 02:30:00,S1078,4.61,0.5,9.36,False
2023-01-11 02:45:00,S1078,4.49,0.58,10.16,False
2023-01-11 03:00:00,S1078,4.47,0.58,10.39,False
2023-01-11 03:15:00,S1078,4.43,0.54,11.85,False
2023-01-11 03:30:00,S1078,4.92,0.48,9.95,False
2023-01-11 03:45:00,S1078,4.57,0.53,8.56,False
2023-01-11 04:00:00,S1078,4.63,0.53,8.59,False
2023-01-11 04:15:00,S1078,4.43,0.44,11.32,False
2023-01-11 04:30:00,S1078,4.71,0.37,10.53,False
